,name,ror_id
2465,Clean Sky,03nv0z257
2466,ECAM Institut Supérieur Industriel,019axjh19
2467,Fuel Cells and Hydrogen,036ymgf08
2468,ZF Friedrichshafen (Belgium),049dr2b41
2469,Fondation Rose et Jean Hoguet,05q8csa40
2470,PharmaTrain Federation,0161df093
2471,Fondation Charcot,04j8wah18
2472,International Association of Sedimentologists,05gv5sv44
2473,Heraeus (Belgium),02qz5d088
2474,International Drug Development Institute (Belgium),016dg3e07
2475,Federal Government of Belgium,00s3jmk58
2476,Cosmetics Europe,02errzw26
2477,Flanders' Food (Belgium),05y4mds91
2478,Queen Elisabeth Medical Foundation,030x5z418
2479,Walloon Government,00jv65847
2480,The European Academy of Gynaecological Surgery,00cfkaw62
2481,Royal Belgian Society for Surgery,04yy1mz94
2482,Prayon (Belgium),0508jbe38
2483,Rijksinstituut voor Ziekte- en Invaliditeitsverzekering,02p1wzv32
2484,Belgian Society for Pediatric Gastroenterology Hepatology and Nutrition,018b60f22
2485,European Pathway Association,02xq0ba35
2486,Intermutualist Agency,022yxs707
2487,Clinique Saint Jean,01dd1x730
2488,Belgian Burn Foundation,02yy1n467
2489,Alma,03vhd0091
2490,"European Inter-University Association of Society, Science and Technology",05nf6pg47
2491,Agence Universitaire de la Francophonie,042pj0j50
2492,Organisation of European Cancer Institutes,03dpet089
2493,Institute for European Environmental Policy,04ja8dc86
2494,Prospex Institute,01am91k72
2495,Belga,01w3c2c15
2496,"Federal Public Service Employment, Labour and Social Dialogue",01bka6482
2497,European Association of Research Managers and Administrators,01t85ct65
2498,European Biodiesel Board,038ntq021
2499,European Transport Safety Council,03b2mxf68
2500,European Mentoring Coaching Council,02gteh527
2501,"Directorate General for Communications Networks, Content and Technology",00w9hey63
2502,Royal Zoological Society of Antwerp,00ed5y156
2503,European Theoretical Spectroscopy Facility,0390vgx68
2504,European Association for the Defence of Human Rights,00p1gt488
2505,Centre for International Law Research and Policy,03gmwcy77
2506,Ineos (Belgium),01zd6tj24
2507,Royal Institute for Cultural Heritage,01phtp995
2508,Cargill (Belgium),04e116f14
2509,International Crisis Group,05gsrqd02
2510,Vlakwa,05txhgq68
2511,Lhoist (Belgium),02e8jz218
2512,State Archives of Belgium,04y1ast97
2513,Centre Hospitalier de Wallonie Picarde,00bv4hb15
2514,GoodPlanet Belgium,02x33sm05
2515,Flanders Institute for Logistics,045pdpn43
2516,HistoGeneX (Belgium),035xa5s96
2517,European Magnetic Field Laboratory,040n2wh36
2518,Province of Antwerp,022v8s261
2519,City of Antwerp,043570368
2520,3B the Fiberglass (Belgium),03aqnr710
2521,Centre for Advanced Process Technology for Urban Resource Recovery,04s6red60
2522,VIB-UAntwerp Center for Molecular Neurology,041x7eh14
2523,ORSI Academy,05p3a9320
2524,Scladina,003jt2t26
