,name,types,country,aliases,addresses,email_address,ror_id
28,Museum Catharijneconvent,['Archive'],"{'country_name': 'Netherlands', 'country_code': 'NL'}","[""St. Catherine's Convent Museum""]","[{'lat': 52.087248, 'lng': 5.12411, 'state': None, 'state_code': None, 'city': 'Utrecht', 'geonames_city': {'id': 2745912, 'city': 'Utrecht', 'geonames_admin1': {'name': 'Utrecht', 'id': 2745909, 'ascii_name': 'Utrecht', 'code': 'NL.09'}, 'geonames_admin2': {'name': 'Gemeente Utrecht', 'id': 2745911, 'ascii_name': 'Gemeente Utrecht', 'code': 'NL.09.0344'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Utrecht', 'code': 'NL31'}, 'nuts_level3': {'name': 'Utrecht', 'code': 'NL310'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,01xjjmp17
29,Alfa College,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 53.213776, 'lng': 6.547468, 'state': None, 'state_code': None, 'city': 'Groningen', 'geonames_city': {'id': 2755251, 'city': 'Groningen', 'geonames_admin1': {'name': 'Groningen', 'id': 2755249, 'ascii_name': 'Groningen', 'code': 'NL.04'}, 'geonames_admin2': {'name': 'Gemeente Groningen', 'id': 2755250, 'ascii_name': 'Gemeente Groningen', 'code': 'NL.04.0014'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'NOORD-NEDERLAND', 'code': 'NL1'}, 'nuts_level2': {'name': 'Groningen', 'code': 'NL11'}, 'nuts_level3': {'name': 'Overig Groningen', 'code': 'NL113'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,030ms0k96
30,Dutch Network of Systems and Control,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.998493, 'lng': 4.376469, 'state': None, 'state_code': None, 'city': 'Delft', 'geonames_city': {'id': 2757345, 'city': 'Delft', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Delft', 'id': 2757344, 'ascii_name': 'Gemeente Delft', 'code': 'NL.11.0503'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': ""Agglomeratie 's-Gravenhage"", 'code': 'NL332'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,04jrdcy74
31,Institute for the Study of Education and Human Development,['Facility'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.334743, 'lng': 4.862228, 'state': None, 'state_code': None, 'city': 'Amsterdam', 'geonames_city': {'id': 2759794, 'city': 'Amsterdam', 'geonames_admin1': {'name': 'North Holland', 'id': 2749879, 'ascii_name': 'North Holland', 'code': 'NL.07'}, 'geonames_admin2': {'name': 'Gemeente Amsterdam', 'id': 2759793, 'ascii_name': 'Gemeente Amsterdam', 'code': 'NL.07.0363'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Noord-Holland', 'code': 'NL32'}, 'nuts_level3': {'name': 'Groot-Amsterdam', 'code': 'NL326'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,03hxrmn64
32,Netherlands Interdisciplinary Demographic Institute,['Facility'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.081536, 'lng': 4.315286, 'state': None, 'state_code': None, 'city': 'The Hague', 'geonames_city': {'id': 2747373, 'city': 'The Hague', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Den Haag', 'id': 2747372, 'ascii_name': 'Gemeente Den Haag', 'code': 'NL.11.0518'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': ""Agglomeratie 's-Gravenhage"", 'code': 'NL332'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,04kf5kc54
33,Netherlands Bioinformatics Centre,['Nonprofit'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.823909, 'lng': 5.864552, 'state': None, 'state_code': None, 'city': 'Nijmegen', 'geonames_city': {'id': 2750053, 'city': 'Nijmegen', 'geonames_admin1': {'name': 'Gelderland', 'id': 2755634, 'ascii_name': 'Gelderland', 'code': 'NL.03'}, 'geonames_admin2': {'name': 'Gemeente Nijmegen', 'id': 2750052, 'ascii_name': 'Gemeente Nijmegen', 'code': 'NL.03.0268'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Gelderland', 'code': 'NL22'}, 'nuts_level3': {'name': 'Arnhem/Nijmegen', 'code': 'NL226'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,01r0k6965
34,Netherlands Metabolomics Centre,['Facility'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.089578, 'lng': 5.114142, 'state': None, 'state_code': None, 'city': 'Utrecht', 'geonames_city': {'id': 2745912, 'city': 'Utrecht', 'geonames_admin1': {'name': 'Utrecht', 'id': 2745909, 'ascii_name': 'Utrecht', 'code': 'NL.09'}, 'geonames_admin2': {'name': 'Gemeente Utrecht', 'id': 2745911, 'ascii_name': 'Gemeente Utrecht', 'code': 'NL.09.0344'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Utrecht', 'code': 'NL31'}, 'nuts_level3': {'name': 'Utrecht', 'code': 'NL310'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,00zh5wn98
35,NatriSoft (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",['Building/3Design'],"[{'lat': 52.891803, 'lng': 6.710001, 'state': None, 'state_code': None, 'city': 'Assen', 'geonames_city': {'id': 2759633, 'city': 'Assen', 'geonames_admin1': {'name': 'Drenthe', 'id': 2756631, 'ascii_name': 'Drenthe', 'code': 'NL.01'}, 'geonames_admin2': {'name': 'Gemeente Assen', 'id': 2759632, 'ascii_name': 'Gemeente Assen', 'code': 'NL.01.0106'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'NOORD-NEDERLAND', 'code': 'NL1'}, 'nuts_level2': {'name': 'Drenthe', 'code': 'NL13'}, 'nuts_level3': {'name': 'Noord-Drenthe', 'code': 'NL131'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,02dv36z82
36,SNS Reaal,['Government'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.088887, 'lng': 5.104446, 'state': None, 'state_code': None, 'city': 'Utrecht', 'geonames_city': {'id': 2745912, 'city': 'Utrecht', 'geonames_admin1': {'name': 'Utrecht', 'id': 2745909, 'ascii_name': 'Utrecht', 'code': 'NL.09'}, 'geonames_admin2': {'name': 'Gemeente Utrecht', 'id': 2745911, 'ascii_name': 'Gemeente Utrecht', 'code': 'NL.09.0344'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Utrecht', 'code': 'NL31'}, 'nuts_level3': {'name': 'Utrecht', 'code': 'NL310'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,04tf4mr55
37,Social Historic Centre for Limburg,['Facility'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 50.84578, 'lng': 5.692724, 'state': None, 'state_code': None, 'city': 'Maastricht', 'geonames_city': {'id': 2751283, 'city': 'Maastricht', 'geonames_admin1': {'name': 'Limburg', 'id': 2751596, 'ascii_name': 'Limburg', 'code': 'NL.05'}, 'geonames_admin2': {'name': 'Gemeente Maastricht', 'id': 2751282, 'ascii_name': 'Gemeente Maastricht', 'code': 'NL.05.0935'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'ZUID-NEDERLAND', 'code': 'NL4'}, 'nuts_level2': {'name': 'Limburg (NL)', 'code': 'NL42'}, 'nuts_level3': {'name': 'Zuid-Limburg', 'code': 'NL423'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,00ypx8t52
38,Ons Middelbaar Onderwijs,['Other'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.560847, 'lng': 5.07918, 'state': None, 'state_code': None, 'city': 'Tilburg', 'geonames_city': {'id': 2746301, 'city': 'Tilburg', 'geonames_admin1': {'name': 'North Brabant', 'id': 2749990, 'ascii_name': 'North Brabant', 'code': 'NL.06'}, 'geonames_admin2': {'name': 'Gemeente Tilburg', 'id': 2746300, 'ascii_name': 'Gemeente Tilburg', 'code': 'NL.06.0855'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'ZUID-NEDERLAND', 'code': 'NL4'}, 'nuts_level2': {'name': 'Noord-Brabant', 'code': 'NL41'}, 'nuts_level3': {'name': 'Midden-Noord-Brabant', 'code': 'NL412'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,040657n65
39,European Association of Distance Teaching Universities,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 50.878569, 'lng': 5.960519, 'state': None, 'state_code': None, 'city': 'Heerlen', 'geonames_city': {'id': 2754652, 'city': 'Heerlen', 'geonames_admin1': {'name': 'Limburg', 'id': 2751596, 'ascii_name': 'Limburg', 'code': 'NL.05'}, 'geonames_admin2': {'name': 'Gemeente Heerlen', 'id': 2754651, 'ascii_name': 'Gemeente Heerlen', 'code': 'NL.05.0917'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'ZUID-NEDERLAND', 'code': 'NL4'}, 'nuts_level2': {'name': 'Limburg (NL)', 'code': 'NL42'}, 'nuts_level3': {'name': 'Zuid-Limburg', 'code': 'NL423'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,053qcv951
40,International Bureau of Fiscal Documentation,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.374315, 'lng': 4.933539, 'state': None, 'state_code': None, 'city': 'Amsterdam', 'geonames_city': {'id': 2759794, 'city': 'Amsterdam', 'geonames_admin1': {'name': 'North Holland', 'id': 2749879, 'ascii_name': 'North Holland', 'code': 'NL.07'}, 'geonames_admin2': {'name': 'Gemeente Amsterdam', 'id': 2759793, 'ascii_name': 'Gemeente Amsterdam', 'code': 'NL.07.0363'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Noord-Holland', 'code': 'NL32'}, 'nuts_level3': {'name': 'Groot-Amsterdam', 'code': 'NL326'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,00bscyw28
41,Intravacc (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",['Institute for Translational Vaccinology'],"[{'lat': 52.118547, 'lng': 5.189048, 'state': None, 'state_code': None, 'city': 'De Bilt', 'geonames_city': {'id': 2757783, 'city': 'De Bilt', 'geonames_admin1': {'name': 'Utrecht', 'id': 2745909, 'ascii_name': 'Utrecht', 'code': 'NL.09'}, 'geonames_admin2': {'name': 'Gemeente De Bilt', 'id': 2757782, 'ascii_name': 'Gemeente De Bilt', 'code': 'NL.09.0310'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Utrecht', 'code': 'NL31'}, 'nuts_level3': {'name': 'Utrecht', 'code': 'NL310'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,01mmx3p40
42,Center for Translational Molecular Medicine,['Nonprofit'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.408656, 'lng': 5.454327, 'state': None, 'state_code': None, 'city': 'Eindhoven', 'geonames_city': {'id': 2756253, 'city': 'Eindhoven', 'geonames_admin1': {'name': 'North Brabant', 'id': 2749990, 'ascii_name': 'North Brabant', 'code': 'NL.06'}, 'geonames_admin2': {'name': 'Gemeente Eindhoven', 'id': 2756252, 'ascii_name': 'Gemeente Eindhoven', 'code': 'NL.06.0772'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'ZUID-NEDERLAND', 'code': 'NL4'}, 'nuts_level2': {'name': 'Noord-Brabant', 'code': 'NL41'}, 'nuts_level3': {'name': 'Zuidoost-Noord-Brabant', 'code': 'NL414'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,047wvvg23
43,Instituut Gak,['Other'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.226954, 'lng': 5.167837, 'state': None, 'state_code': None, 'city': 'Hilversum', 'geonames_city': {'id': 2754064, 'city': 'Hilversum', 'geonames_admin1': {'name': 'North Holland', 'id': 2749879, 'ascii_name': 'North Holland', 'code': 'NL.07'}, 'geonames_admin2': {'name': 'Gemeente Hilversum', 'id': 2754063, 'ascii_name': 'Gemeente Hilversum', 'code': 'NL.07.0402'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Utrecht', 'code': 'NL31'}, 'nuts_level3': {'name': 'Utrecht', 'code': 'NL310'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,02tx5t327
44,Radboud Institute for Molecular Life Sciences,['Facility'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.823995, 'lng': 5.864624, 'state': None, 'state_code': None, 'city': 'Nijmegen', 'geonames_city': {'id': 2750053, 'city': 'Nijmegen', 'geonames_admin1': {'name': 'Gelderland', 'id': 2755634, 'ascii_name': 'Gelderland', 'code': 'NL.03'}, 'geonames_admin2': {'name': 'Gemeente Nijmegen', 'id': 2750052, 'ascii_name': 'Gemeente Nijmegen', 'code': 'NL.03.0268'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Gelderland', 'code': 'NL22'}, 'nuts_level3': {'name': 'Arnhem/Nijmegen', 'code': 'NL226'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,01yb10j39
45,Swets (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}","['Koninklijke Swets & Zeitlinger Holding NV', 'Royal Swets & Zeitlinger Holding NV']","[{'lat': 52.168549, 'lng': 4.48611, 'state': None, 'state_code': None, 'city': 'Leiden', 'geonames_city': {'id': 2751773, 'city': 'Leiden', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Leiden', 'id': 2751772, 'ascii_name': 'Gemeente Leiden', 'code': 'NL.11.0546'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': 'Agglomeratie Leiden en Bollenstreek', 'code': 'NL337'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,02rpz4k59
46,Encapson (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.822192, 'lng': 5.869263, 'state': None, 'state_code': None, 'city': 'Enschede', 'geonames_city': {'id': 2756071, 'city': 'Enschede', 'geonames_admin1': {'name': 'Overijssel', 'id': 2748838, 'ascii_name': 'Overijssel', 'code': 'NL.15'}, 'geonames_admin2': {'name': 'Gemeente Enschede', 'id': 2756070, 'ascii_name': 'Gemeente Enschede', 'code': 'NL.15.0153'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Overijssel', 'code': 'NL21'}, 'nuts_level3': {'name': 'Twente', 'code': 'NL213'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,02yd5qy74
47,Driestar Christian University,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.018913, 'lng': 4.699316, 'state': None, 'state_code': None, 'city': 'Gouda', 'geonames_city': {'id': 2755420, 'city': 'Gouda', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Gouda', 'id': 2755419, 'ascii_name': 'Gemeente Gouda', 'code': 'NL.11.0513'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': 'Oost-Zuid-Holland', 'code': 'NL338'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,05jext738
48,Hotelschool The Hague,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.107894, 'lng': 4.292899, 'state': None, 'state_code': None, 'city': 'The Hague', 'geonames_city': {'id': 2747373, 'city': 'The Hague', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Den Haag', 'id': 2747372, 'ascii_name': 'Gemeente Den Haag', 'code': 'NL.11.0518'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': ""Agglomeratie 's-Gravenhage"", 'code': 'NL332'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,018t8yw14
49,Rups Consultancy and Project Management,['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.899607, 'lng': 4.399993, 'state': None, 'state_code': None, 'city': 'Schiedam', 'geonames_city': {'id': 2747596, 'city': 'Schiedam', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Schiedam', 'id': 2747595, 'ascii_name': 'Gemeente Schiedam', 'code': 'NL.11.0606'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': 'Groot-Rijnmond', 'code': 'NL339'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,037p78440
50,Siemens (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.084371, 'lng': 4.335145, 'state': None, 'state_code': None, 'city': 'Amsterdam', 'geonames_city': {'id': 2759794, 'city': 'Amsterdam', 'geonames_admin1': {'name': 'North Holland', 'id': 2749879, 'ascii_name': 'North Holland', 'code': 'NL.07'}, 'geonames_admin2': {'name': 'Gemeente Amsterdam', 'id': 2759793, 'ascii_name': 'Gemeente Amsterdam', 'code': 'NL.07.0363'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Noord-Holland', 'code': 'NL32'}, 'nuts_level3': {'name': 'Groot-Amsterdam', 'code': 'NL326'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,02mt4w922
